Variables: 400
Clauses: 1680
File name: Sat400x1680-3SAT.cnf
Variable 114 is: 0
Variable 115 is: 0
Variable 116 is: 1
Variable 117 is: 0
Variable 118 is: 0
Variable 119 is: 1
Variable 120 is: 0
Variable 121 is: 1
Variable 122 is: 0
Variable 123 is: 1
Variable 124 is: 1
Variable 125 is: 1
Variable 126 is: 0
Variable 127 is: 0
Variable 128 is: 1
Variable 129 is: 1
Variable 130 is: 1
Variable 131 is: 0
Variable 132 is: 1
Variable 133 is: 1
Variable 134 is: 1
Variable 135 is: 0
Variable 136 is: 0
Variable 137 is: 1
Variable 138 is: 0
Variable 139 is: 0
Variable 140 is: 0
Variable 141 is: 0
Variable 142 is: 0
Variable 143 is: 0
Variable 144 is: 0
Variable 145 is: 1
Variable 146 is: 0
Variable 147 is: 0
Variable 148 is: 1
Variable 149 is: 1
Variable 150 is: 0
Variable 151 is: 0
Variable 152 is: 0
Variable 153 is: 1
Variable 154 is: 0
Variable 155 is: 0
Variable 156 is: 1
Variable 157 is: 1
Variable 158 is: 1
Variable 159 is: 0
Variable 160 is: 0
Variable 161 is: 0
Variable 162 is: 0
Variable 163 is: 0
Variable 164 is: 0
Variable 165 is: 0
Variable 166 is: 0
Variable 167 is: 0
Variable 168 is: 1
Variable 169 is: 1
Variable 170 is: 0
Variable 171 is: 1
Variable 172 is: 0
Variable 173 is: 1
Variable 174 is: 0
Variable 175 is: 0
Variable 176 is: 0
Variable 177 is: 1
Variable 178 is: 1
Variable 179 is: 0
Variable 180 is: 0
Variable 181 is: 1
Variable 182 is: 0
Variable 183 is: 0
Variable 184 is: 0
Variable 185 is: 1
Variable 186 is: 1
Variable 187 is: 0
Variable 188 is: 0
Variable 189 is: 1
Variable 190 is: 1
Variable 191 is: 0
Variable 192 is: 1
Variable 193 is: 0
Variable 194 is: 1
Variable 195 is: 1
Variable 196 is: 0
Variable 197 is: 0
Variable 198 is: 1
Variable 199 is: 0
Variable 200 is: 0
Variable 201 is: 1
Variable 202 is: 1
Variable 203 is: 0
Variable 204 is: 0
Variable 205 is: 1
Variable 206 is: 1
Variable 207 is: 1
Variable 208 is: 0
Variable 209 is: 0
Variable 210 is: 1
Variable 211 is: 0
Variable 212 is: 0
Variable 213 is: 1
Variable 214 is: 0
Variable 215 is: 1
Variable 216 is: 1
Variable 217 is: 0
Variable 218 is: 0
Variable 219 is: 1
Variable 220 is: 1
Variable 221 is: 1
Variable 222 is: 0
Variable 223 is: 0
Variable 224 is: 0
Variable 225 is: 1
Variable 226 is: 1
Variable 227 is: 0
Variable 228 is: 1
Variable 229 is: 0
Variable 230 is: 1
Variable 231 is: 1
Variable 232 is: 0
Variable 233 is: 0
Variable 234 is: 1
Variable 235 is: 0
Variable 236 is: 0
Variable 237 is: 1
Variable 238 is: 0
Variable 239 is: 0
Variable 240 is: 0
Variable 241 is: 0
Variable 242 is: 1
Variable 243 is: 1
Variable 244 is: 1
Variable 245 is: 0
Variable 246 is: 1
Variable 247 is: 1
Variable 248 is: 1
Variable 249 is: 0
Variable 250 is: 0
Variable 251 is: 1
Variable 252 is: 1
Variable 253 is: 0
Variable 254 is: 0
Variable 255 is: 0
Variable 256 is: 0
Variable 257 is: 0
Variable 258 is: 0
Variable 259 is: 0
Variable 260 is: 0
Variable 261 is: 0
Variable 262 is: 1
Variable 263 is: 0
Variable 264 is: 0
Variable 265 is: 0
Variable 266 is: 1
Variable 267 is: 1
Variable 268 is: 1
Variable 269 is: 1
Variable 270 is: 1
Variable 271 is: 1
Variable 272 is: 1
Variable 273 is: 1
Variable 274 is: 1
Variable 275 is: 0
Variable 276 is: 0
Variable 277 is: 1
Variable 278 is: 0
Variable 279 is: 0
Variable 280 is: 1
Variable 281 is: 0
Variable 282 is: 0
Variable 283 is: 1
Variable 284 is: 1
Variable 285 is: 0
Variable 286 is: 0
Variable 287 is: 1
Variable 288 is: 0
Variable 289 is: 1
Variable 290 is: 1
Variable 291 is: 1
Variable 292 is: 1
Variable 293 is: 0
Variable 294 is: 1
Variable 295 is: 0
Variable 296 is: 1
Variable 297 is: 0
Variable 298 is: 1
Variable 299 is: 1
Variable 300 is: 0
Variable 301 is: 1
Variable 302 is: 0
Variable 303 is: 1
Variable 304 is: 0
Variable 305 is: 0
Variable 306 is: 1
Variable 307 is: 0
Variable 308 is: 0
Variable 309 is: 0
Variable 310 is: 1
Variable 311 is: 1
Variable 312 is: 1
Variable 313 is: 0
Variable 314 is: 1
Variable 315 is: 1
Variable 316 is: 1
Variable 317 is: 0
Variable 318 is: 1
Variable 319 is: 1
Variable 320 is: 0
Variable 321 is: 1
Variable 322 is: 0
Variable 323 is: 0
Variable 324 is: 0
Variable 325 is: 0
Variable 326 is: 1
Variable 327 is: 0
Variable 328 is: 0
Variable 329 is: 0
Variable 330 is: 0
Variable 331 is: 1
Variable 332 is: 1
Variable 333 is: 1
Variable 334 is: 0
Variable 335 is: 0
Variable 336 is: 0
Variable 337 is: 0
Variable 338 is: 1
Variable 339 is: 0
Variable 340 is: 0
Variable 341 is: 1
Variable 342 is: 1
Variable 343 is: 1
Variable 344 is: 0
Variable 345 is: 1
Variable 346 is: 1
Variable 347 is: 0
Variable 348 is: 0
Variable 349 is: 1
Variable 350 is: 0
Variable 351 is: 1
Variable 352 is: 1
Variable 353 is: 1
Variable 354 is: 1
Variable 355 is: 1
Variable 356 is: 0
Variable 357 is: 0
Variable 358 is: 0
Variable 359 is: 0
Variable 360 is: 1
Variable 361 is: 1
Variable 362 is: 0
Variable 363 is: 0
Variable 364 is: 0
Variable 365 is: 0
Variable 366 is: 0
Variable 367 is: 1
Variable 368 is: 0
Variable 369 is: 1
Variable 370 is: 1
Variable 371 is: 0
Variable 372 is: 0
Variable 373 is: 0
Variable 374 is: 0
Variable 375 is: 0
Variable 376 is: 1
Variable 377 is: 0
Variable 378 is: 0
Variable 379 is: 1
Variable 380 is: 1
Variable 381 is: 0
Variable 382 is: 0
Variable 383 is: 0
Variable 384 is: 0
Variable 385 is: 0
Variable 386 is: 1
Variable 387 is: 0
Variable 388 is: 0
Variable 389 is: 1
Variable 390 is: 0
Variable 391 is: 1
Variable 392 is: 0
Variable 393 is: 0
Variable 394 is: 0
Variable 395 is: 1
Variable 396 is: 1
Variable 397 is: 0
Variable 398 is: 1
Variable 399 is: 0
Variable 400 is: 0


---------------------------------
Clause 1 has (105 62 271  Number of satisfying literals: 3)
Clause 2 has (-391 230 380  Number of satisfying literals: 2)
Clause 3 has (-53 55 174  Number of satisfying literals: 2)
Clause 4 has (-245 167 381  Number of satisfying literals: 1)
Clause 5 has (131 60 -366  Number of satisfying literals: 1)
Clause 6 has (-330 382 -368  Number of satisfying literals: 2)
Clause 7 has (162 -387 -316  Number of satisfying literals: 1)
Clause 8 has (69 -6 -367  Number of satisfying literals: 2)
Clause 9 has (247 -8 -184  Number of satisfying literals: 3)
Clause 10 has (-165 309 -170  Number of satisfying literals: 2)
Clause 11 has (69 12 -80  Number of satisfying literals: 3)
Clause 12 has (176 312 -172  Number of satisfying literals: 2)
Clause 13 has (-348 -237 174  Number of satisfying literals: 1)
Clause 14 has (178 -165 -381  Number of satisfying literals: 3)
Clause 15 has (-166 -364 93  Number of satisfying literals: 2)
Clause 16 has (-132 -397 -80  Number of satisfying literals: 2)
Clause 17 has (-341 -265 -64  Number of satisfying literals: 1)
Clause 18 has (374 -152 187  Number of satisfying literals: 1)
Clause 19 has (-248 201 -60  Number of satisfying literals: 2)
Clause 20 has (-65 13 255  Number of satisfying literals: 1)
Clause 21 has (165 -9 -222  Number of satisfying literals: 1)
Clause 22 has (148 -398 30  Number of satisfying literals: 1)
Clause 23 has (225 -263 -345  Number of satisfying literals: 2)
Clause 24 has (33 354 218  Number of satisfying literals: 1)
Clause 25 has (-19 -264 361  Number of satisfying literals: 3)
Clause 26 has (-83 -356 36  Number of satisfying literals: 3)
Clause 27 has (242 -267 10  Number of satisfying literals: 1)
Clause 28 has (129 -9 -63  Number of satisfying literals: 1)
Clause 29 has (151 360 63  Number of satisfying literals: 2)
Clause 30 has (245 -330 78  Number of satisfying literals: 2)
Clause 31 has (199 -329 -74  Number of satisfying literals: 1)
Clause 32 has (205 238 -47  Number of satisfying literals: 1)
Clause 33 has (-141 204 -190  Number of satisfying literals: 1)
Clause 34 has (-145 -356 319  Number of satisfying literals: 2)
Clause 35 has (218 12 -317  Number of satisfying literals: 2)
Clause 36 has (4 -55 311  Number of satisfying literals: 2)
Clause 37 has (20 -279 -40  Number of satisfying literals: 1)
Clause 38 has (-274 -86 -392  Number of satisfying literals: 1)
Clause 39 has (-167 152 -384  Number of satisfying literals: 2)
Clause 40 has (-276 -201 124  Number of satisfying literals: 2)
Clause 41 has (400 264 -126  Number of satisfying literals: 1)
Clause 42 has (-328 184 30  Number of satisfying literals: 1)
Clause 43 has (7 381 206  Number of satisfying literals: 1)
Clause 44 has (-395 236 15  Number of satisfying literals: 1)
Clause 45 has (66 -264 -104  Number of satisfying literals: 3)
Clause 46 has (16 -289 271  Number of satisfying literals: 1)
Clause 47 has (-244 283 44  Number of satisfying literals: 2)
Clause 48 has (177 134 -137  Number of satisfying literals: 2)
Clause 49 has (-294 310 15  Number of satisfying literals: 2)
Clause 50 has (134 329 187  Number of satisfying literals: 1)
Clause 51 has (163 -217 250  Number of satisfying literals: 1)
Clause 52 has (-19 -73 -383  Number of satisfying literals: 3)
Clause 53 has (-263 72 -170  Number of satisfying literals: 2)
Clause 54 has (-197 -199 126  Number of satisfying literals: 2)
Clause 55 has (-259 201 -47  Number of satisfying literals: 2)
Clause 56 has (138 283 -383  Number of satisfying literals: 2)
Clause 57 has (-264 299 223  Number of satisfying literals: 2)
Clause 58 has (353 104 -15  Number of satisfying literals: 1)
Clause 59 has (32 68 181  Number of satisfying literals: 1)
Clause 60 has (249 202 218  Number of satisfying literals: 1)
Clause 61 has (389 151 -238  Number of satisfying literals: 2)
Clause 62 has (-291 -180 183  Number of satisfying literals: 1)
Clause 63 has (181 9 94  Number of satisfying literals: 2)
Clause 64 has (210 -185 -43  Number of satisfying literals: 1)
Clause 65 has (33 -138 394  Number of satisfying literals: 1)
Clause 66 has (-230 -90 47  Number of satisfying literals: 1)
Clause 67 has (-130 -67 -102  Number of satisfying literals: 1)
Clause 68 has (-216 -393 -62  Number of satisfying literals: 1)
Clause 69 has (130 174 270  Number of satisfying literals: 2)
Clause 70 has (231 -252 287  Number of satisfying literals: 2)
Clause 71 has (96 -369 130  Number of satisfying literals: 1)
Clause 72 has (306 -38 283  Number of satisfying literals: 2)
Clause 73 has (386 -37 75  Number of satisfying literals: 2)
Clause 74 has (-102 119 382  Number of satisfying literals: 2)
Clause 75 has (192 -116 36  Number of satisfying literals: 2)
Clause 76 has (257 -153 12  Number of satisfying literals: 1)
Clause 77 has (-1 116 277  Number of satisfying literals: 2)
Clause 78 has (197 75 190  Number of satisfying literals: 1)
Clause 79 has (-115 -198 300  Number of satisfying literals: 1)
Clause 80 has (310 -221 159  Number of satisfying literals: 1)
Clause 81 has (389 -90 175  Number of satisfying literals: 1)
Clause 82 has (321 314 236  Number of satisfying literals: 2)
Clause 83 has (171 -238 191  Number of satisfying literals: 2)
Clause 84 has (272 194 -344  Number of satisfying literals: 3)
Clause 85 has (162 -393 301  Number of satisfying literals: 2)
Clause 86 has (354 237 -190  Number of satisfying literals: 2)
Clause 87 has (82 -262 95  Number of satisfying literals: 1)
Clause 88 has (-5 278 268  Number of satisfying literals: 2)
Clause 89 has (-209 -321 -87  Number of satisfying literals: 1)
Clause 90 has (-273 344 109  Number of satisfying literals: 1)
Clause 91 has (-193 -55 -329  Number of satisfying literals: 2)
Clause 92 has (178 -357 236  Number of satisfying literals: 2)
Clause 93 has (386 -291 317  Number of satisfying literals: 1)
Clause 94 has (162 -131 214  Number of satisfying literals: 1)
Clause 95 has (4 -198 -30  Number of satisfying literals: 2)
Clause 96 has (-147 -253 285  Number of satisfying literals: 2)
Clause 97 has (-185 -42 351  Number of satisfying literals: 2)
Clause 98 has (276 -230 -236  Number of satisfying literals: 1)
Clause 99 has (-155 -95 -32  Number of satisfying literals: 3)
Clause 100 has (209 391 119  Number of satisfying literals: 2)
Clause 101 has (-305 -173 -143  Number of satisfying literals: 2)
Clause 102 has (-289 -191 239  Number of satisfying literals: 1)
Clause 103 has (6 -399 -304  Number of satisfying literals: 2)
Clause 104 has (160 235 173  Number of satisfying literals: 1)
Clause 105 has (39 -217 -336  Number of satisfying literals: 3)
Clause 106 has (-7 -151 -350  Number of satisfying literals: 3)
Clause 107 has (-324 363 31  Number of satisfying literals: 2)
Clause 108 has (-51 213 -22  Number of satisfying literals: 2)
Clause 109 has (-116 52 -374  Number of satisfying literals: 1)
Clause 110 has (369 -140 14  Number of satisfying literals: 3)
Clause 111 has (-131 255 -32  Number of satisfying literals: 2)
Clause 112 has (-113 -236 351  Number of satisfying literals: 3)
Clause 113 has (67 -86 46  Number of satisfying literals: 2)
Clause 114 has (-261 332 254  Number of satisfying literals: 2)
Clause 115 has (176 -165 -94  Number of satisfying literals: 2)
Clause 116 has (-181 231 383  Number of satisfying literals: 1)
Clause 117 has (144 -229 -201  Number of satisfying literals: 1)
Clause 118 has (181 -55 346  Number of satisfying literals: 2)
Clause 119 has (144 213 215  Number of satisfying literals: 2)
Clause 120 has (-193 -34 337  Number of satisfying literals: 2)
Clause 121 has (352 -342 198  Number of satisfying literals: 2)
Clause 122 has (-369 -341 296  Number of satisfying literals: 1)
Clause 123 has (-97 129 -112  Number of satisfying literals: 1)
Clause 124 has (90 186 46  Number of satisfying literals: 3)
Clause 125 has (-21 -37 -213  Number of satisfying literals: 1)
Clause 126 has (-3 -24 -208  Number of satisfying literals: 3)
Clause 127 has (49 -277 -86  Number of satisfying literals: 1)
Clause 128 has (210 -83 76  Number of satisfying literals: 2)
Clause 129 has (23 267 302  Number of satisfying literals: 2)
Clause 130 has (128 102 -23  Number of satisfying literals: 1)
Clause 131 has (-325 -346 46  Number of satisfying literals: 2)
Clause 132 has (-65 -291 -76  Number of satisfying literals: 2)
Clause 133 has (-277 167 -384  Number of satisfying literals: 1)
Clause 134 has (-212 -87 255  Number of satisfying literals: 1)
Clause 135 has (-84 -234 -399  Number of satisfying literals: 2)
Clause 136 has (180 294 -205  Number of satisfying literals: 1)
Clause 137 has (391 -92 299  Number of satisfying literals: 2)
Clause 138 has (-129 262 -77  Number of satisfying literals: 1)
Clause 139 has (-18 -228 279  Number of satisfying literals: 1)
Clause 140 has (147 -341 -126  Number of satisfying literals: 1)
Clause 141 has (-101 -60 -96  Number of satisfying literals: 3)
Clause 142 has (-324 -136 187  Number of satisfying literals: 2)
Clause 143 has (-211 -118 251  Number of satisfying literals: 3)
Clause 144 has (291 75 -31  Number of satisfying literals: 1)
Clause 145 has (377 -13 -336  Number of satisfying literals: 2)
Clause 146 has (277 182 -347  Number of satisfying literals: 2)
Clause 147 has (-104 -282 -112  Number of satisfying literals: 2)
Clause 148 has (-212 -245 -208  Number of satisfying literals: 3)
Clause 149 has (-359 -11 -271  Number of satisfying literals: 2)
Clause 150 has (197 333 205  Number of satisfying literals: 2)
Clause 151 has (-386 -7 -331  Number of satisfying literals: 1)
Clause 152 has (-261 -188 -396  Number of satisfying literals: 2)
Clause 153 has (-116 227 -224  Number of satisfying literals: 1)
Clause 154 has (162 -212 -349  Number of satisfying literals: 1)
Clause 155 has (-213 -250 -255  Number of satisfying literals: 2)
Clause 156 has (369 359 252  Number of satisfying literals: 2)
Clause 157 has (145 345 -320  Number of satisfying literals: 3)
Clause 158 has (17 -76 -62  Number of satisfying literals: 1)
Clause 159 has (391 11 94  Number of satisfying literals: 1)
Clause 160 has (-342 -311 303  Number of satisfying literals: 1)
Clause 161 has (-274 311 -174  Number of satisfying literals: 2)
Clause 162 has (358 137 315  Number of satisfying literals: 2)
Clause 163 has (-326 281 -126  Number of satisfying literals: 1)
Clause 164 has (-345 -25 -173  Number of satisfying literals: 1)
Clause 165 has (-116 -137 -111  Number of satisfying literals: 1)
Clause 166 has (176 -130 207  Number of satisfying literals: 1)
Clause 167 has (132 277 267  Number of satisfying literals: 3)
Clause 168 has (-278 -375 -272  Number of satisfying literals: 2)
Clause 169 has (57 -331 12  Number of satisfying literals: 1)
Clause 170 has (177 370 347  Number of satisfying literals: 2)
Clause 171 has (353 -134 -155  Number of satisfying literals: 2)
Clause 172 has (18 284 -351  Number of satisfying literals: 1)
Clause 173 has (-104 -110 -160  Number of satisfying literals: 3)
Clause 174 has (-161 -260 -301  Number of satisfying literals: 2)
Clause 175 has (-114 -383 -224  Number of satisfying literals: 3)
Clause 176 has (-179 118 183  Number of satisfying literals: 1)
Clause 177 has (-310 -201 105  Number of satisfying literals: 1)
Clause 178 has (-166 -399 31  Number of satisfying literals: 3)
Clause 179 has (306 -389 -12  Number of satisfying literals: 1)
Clause 180 has (34 -69 -104  Number of satisfying literals: 1)
Clause 181 has (-339 52 93  Number of satisfying literals: 1)
Clause 182 has (-42 -123 -336  Number of satisfying literals: 2)
Clause 183 has (321 247 89  Number of satisfying literals: 3)
Clause 184 has (-346 -302 -31  Number of satisfying literals: 1)
Clause 185 has (137 266 -79  Number of satisfying literals: 3)
Clause 186 has (41 252 127  Number of satisfying literals: 1)
Clause 187 has (-193 304 -285  Number of satisfying literals: 2)
Clause 188 has (360 -251 -126  Number of satisfying literals: 2)
Clause 189 has (99 -20 215  Number of satisfying literals: 2)
Clause 190 has (16 -166 381  Number of satisfying literals: 1)
Clause 191 has (-215 10 -16  Number of satisfying literals: 1)
Clause 192 has (-258 3 -16  Number of satisfying literals: 2)
Clause 193 has (-371 4 101  Number of satisfying literals: 2)
Clause 194 has (-197 -245 253  Number of satisfying literals: 2)
Clause 195 has (52 380 30  Number of satisfying literals: 1)
Clause 196 has (194 -365 -80  Number of satisfying literals: 3)
Clause 197 has (341 -57 26  Number of satisfying literals: 2)
Clause 198 has (291 -68 -279  Number of satisfying literals: 3)
Clause 199 has (242 -116 -15  Number of satisfying literals: 1)
Clause 200 has (224 -34 -12  Number of satisfying literals: 1)
Clause 201 has (-74 190 142  Number of satisfying literals: 1)
Clause 202 has (98 38 252  Number of satisfying literals: 3)
Clause 203 has (-200 154 123  Number of satisfying literals: 2)
Clause 204 has (-166 265 -139  Number of satisfying literals: 2)
Clause 205 has (-337 -193 -189  Number of satisfying literals: 2)
Clause 206 has (-308 26 -283  Number of satisfying literals: 1)
Clause 207 has (81 -219 -283  Number of satisfying literals: 1)
Clause 208 has (68 121 12  Number of satisfying literals: 2)
Clause 209 has (-209 279 -206  Number of satisfying literals: 1)
Clause 210 has (146 217 125  Number of satisfying literals: 1)
Clause 211 has (164 -363 270  Number of satisfying literals: 2)
Clause 212 has (-81 -194 -29  Number of satisfying literals: 1)
Clause 213 has (293 25 -80  Number of satisfying literals: 1)
Clause 214 has (149 7 174  Number of satisfying literals: 1)
Clause 215 has (194 26 -12  Number of satisfying literals: 1)
Clause 216 has (76 -176 383  Number of satisfying literals: 1)
Clause 217 has (242 -393 -317  Number of satisfying literals: 3)
Clause 218 has (-194 -169 -203  Number of satisfying literals: 1)
Clause 219 has (374 198 183  Number of satisfying literals: 1)
Clause 220 has (-81 -247 -238  Number of satisfying literals: 1)
Clause 221 has (288 -79 -272  Number of satisfying literals: 1)
Clause 222 has (2 -376 -330  Number of satisfying literals: 2)
Clause 223 has (32 -329 -78  Number of satisfying literals: 1)
Clause 224 has (22 -281 -111  Number of satisfying literals: 3)
Clause 225 has (-325 -74 -381  Number of satisfying literals: 2)
Clause 226 has (-196 4 149  Number of satisfying literals: 3)
Clause 227 has (-87 38 -64  Number of satisfying literals: 1)
Clause 228 has (-54 9 -367  Number of satisfying literals: 1)
Clause 229 has (307 391 -76  Number of satisfying literals: 2)
Clause 230 has (-387 -20 202  Number of satisfying literals: 3)
Clause 231 has (-147 -138 -304  Number of satisfying literals: 3)
Clause 232 has (338 -243 36  Number of satisfying literals: 2)
Clause 233 has (-195 -283 -45  Number of satisfying literals: 1)
Clause 234 has (91 316 45  Number of satisfying literals: 2)
Clause 235 has (-168 55 125  Number of satisfying literals: 2)
Clause 236 has (-3 -340 -91  Number of satisfying literals: 2)
Clause 237 has (393 -379 125  Number of satisfying literals: 1)
Clause 238 has (-137 -393 332  Number of satisfying literals: 2)
Clause 239 has (-178 -71 -172  Number of satisfying literals: 1)
Clause 240 has (225 358 141  Number of satisfying literals: 1)
Clause 241 has (262 122 251  Number of satisfying literals: 2)
Clause 242 has (354 -189 158  Number of satisfying literals: 2)
Clause 243 has (1 76 -368  Number of satisfying literals: 2)
Clause 244 has (-294 298 301  Number of satisfying literals: 2)
Clause 245 has (48 -161 -290  Number of satisfying literals: 2)
Clause 246 has (-274 -221 -350  Number of satisfying literals: 1)
Clause 247 has (-98 139 301  Number of satisfying literals: 1)
Clause 248 has (274 -117 -89  Number of satisfying literals: 2)
Clause 249 has (384 309 -135  Number of satisfying literals: 1)
Clause 250 has (310 74 -237  Number of satisfying literals: 2)
Clause 251 has (-308 37 -127  Number of satisfying literals: 2)
Clause 252 has (-86 -392 -63  Number of satisfying literals: 1)
Clause 253 has (-177 -359 -332  Number of satisfying literals: 1)
Clause 254 has (337 274 157  Number of satisfying literals: 2)
Clause 255 has (113 23 -377  Number of satisfying literals: 2)
Clause 256 has (-245 376 -205  Number of satisfying literals: 2)
Clause 257 has (113 57 315  Number of satisfying literals: 1)
Clause 258 has (-372 -88 -192  Number of satisfying literals: 2)
Clause 259 has (-193 -261 -206  Number of satisfying literals: 2)
Clause 260 has (-257 -356 165  Number of satisfying literals: 2)
Clause 261 has (161 -26 -138  Number of satisfying literals: 2)
Clause 262 has (132 -374 238  Number of satisfying literals: 2)
Clause 263 has (-136 391 -47  Number of satisfying literals: 2)
Clause 264 has (-49 -98 -3  Number of satisfying literals: 1)
Clause 265 has (87 328 -26  Number of satisfying literals: 2)
Clause 266 has (-354 -364 -240  Number of satisfying literals: 2)
Clause 267 has (-50 -339 398  Number of satisfying literals: 2)
Clause 268 has (-19 214 -280  Number of satisfying literals: 1)
Clause 269 has (-390 295 170  Number of satisfying literals: 1)
Clause 270 has (-194 -283 349  Number of satisfying literals: 1)
Clause 271 has (-325 -37 -14  Number of satisfying literals: 2)
Clause 272 has (274 -268 95  Number of satisfying literals: 1)
Clause 273 has (245 199 137  Number of satisfying literals: 1)
Clause 274 has (354 196 -310  Number of satisfying literals: 1)
Clause 275 has (-359 -74 367  Number of satisfying literals: 2)
Clause 276 has (-123 316 -47  Number of satisfying literals: 1)
Clause 277 has (102 246 -316  Number of satisfying literals: 1)
Clause 278 has (96 130 207  Number of satisfying literals: 2)
Clause 279 has (89 235 159  Number of satisfying literals: 1)
Clause 280 has (33 -24 -128  Number of satisfying literals: 1)
Clause 281 has (-147 -181 282  Number of satisfying literals: 1)
Clause 282 has (102 -121 -27  Number of satisfying literals: 1)
Clause 283 has (388 -37 298  Number of satisfying literals: 2)
Clause 284 has (-357 -31 -335  Number of satisfying literals: 2)
Clause 285 has (1 40 -316  Number of satisfying literals: 2)
Clause 286 has (322 -151 -185  Number of satisfying literals: 1)
Clause 287 has (161 -196 308  Number of satisfying literals: 1)
Clause 288 has (-243 275 -106  Number of satisfying literals: 1)
Clause 289 has (272 274 -269  Number of satisfying literals: 2)
Clause 290 has (-83 -275 -265  Number of satisfying literals: 3)
Clause 291 has (-183 -184 -8  Number of satisfying literals: 3)
Clause 292 has (-70 200 -208  Number of satisfying literals: 2)
Clause 293 has (66 316 383  Number of satisfying literals: 2)
Clause 294 has (226 23 -376  Number of satisfying literals: 2)
Clause 295 has (241 158 47  Number of satisfying literals: 2)
Clause 296 has (131 373 267  Number of satisfying literals: 1)
Clause 297 has (-306 -371 -106  Number of satisfying literals: 2)
Clause 298 has (272 162 -343  Number of satisfying literals: 1)
Clause 299 has (291 84 287  Number of satisfying literals: 2)
Clause 300 has (358 -152 46  Number of satisfying literals: 2)
Clause 301 has (-4 149 121  Number of satisfying literals: 2)
Clause 302 has (-275 99 -269  Number of satisfying literals: 1)
Clause 303 has (107 283 62  Number of satisfying literals: 2)
Clause 304 has (368 284 204  Number of satisfying literals: 1)
Clause 305 has (-218 -349 -189  Number of satisfying literals: 1)
Clause 306 has (-137 -220 -238  Number of satisfying literals: 1)
Clause 307 has (-299 -318 207  Number of satisfying literals: 1)
Clause 308 has (-370 184 -208  Number of satisfying literals: 1)
Clause 309 has (-258 -84 318  Number of satisfying literals: 3)
Clause 310 has (-184 343 120  Number of satisfying literals: 2)
Clause 311 has (-268 -381 -14  Number of satisfying literals: 1)
Clause 312 has (66 134 -80  Number of satisfying literals: 3)
Clause 313 has (-232 -298 -124  Number of satisfying literals: 1)
Clause 314 has (-115 324 -28  Number of satisfying literals: 1)
Clause 315 has (-331 -304 -16  Number of satisfying literals: 2)
Clause 316 has (-387 290 255  Number of satisfying literals: 2)
Clause 317 has (-177 354 -208  Number of satisfying literals: 2)
Clause 318 has (-183 71 283  Number of satisfying literals: 3)
